Gujarat,AHMEDABAD,DETROJ RAMPURA,AMARPURA,18,18,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BAMROLI,437,437,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BANTAI,91,91,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BHAGAPURA,90,90,0
Gujarat,AHMEDABAD,DHOLKA,UTELIYA,125,125,0
Gujarat,AHMEDABAD,DHOLKA,VALTHERA,546,546,0
Gujarat,AHMEDABAD,DHOLKA,VARNA,649,649,0
Gujarat,AHMEDABAD,DHOLKA,VASNA KELIYA,1233,1233,0
Gujarat,AHMEDABAD,DHOLKA,VATAMAN,1443,1443,0
Gujarat,AHMEDABAD,DHOLKA,VAUTHA,463,463,0
Gujarat,AHMEDABAD,DHOLKA,VEJALKA,556,556,0
Gujarat,AHMEDABAD,DHOLKA,VIRDI,256,256,0
Gujarat,AHMEDABAD,DHOLKA,VIRPUR,349,349,0
Gujarat,AHMEDABAD,MANDAL,DADHANA,511,511,0
Gujarat,AHMEDABAD,MANDAL,DALOD,619,619,0
Gujarat,AHMEDABAD,MANDAL,DHEDHASANA,51,51,0
Gujarat,AHMEDABAD,MANDAL,ENDLA,276,276,0
Gujarat,AHMEDABAD,MANDAL,HANSALPUR BECHARAJI,143,143,0
Gujarat,AHMEDABAD,MANDAL,JALISANA,450,450,0
Gujarat,AHMEDABAD,MANDAL,KACHROL,245,245,0
Gujarat,AHMEDABAD,MANDAL,KADVASAN,266,266,0
Gujarat,AHMEDABAD,MANDAL,KANPURA (SINAJ),130,130,0
Gujarat,AHMEDABAD,MANDAL,KARSANPURA,297,297,0
Gujarat,AHMEDABAD,MANDAL,KUNPUR,66,66,0
Gujarat,AHMEDABAD,MANDAL,MANDAL,2321,2321,0
Gujarat,AHMEDABAD,MANDAL,MANPURA,208,208,0
Gujarat,AHMEDABAD,MANDAL,MITHAPUR,23,23,0
Gujarat,AHMEDABAD,MANDAL,NANA UBHADA,436,436,0
Gujarat,AHMEDABAD,MANDAL,NAVAGAM,406,406,0
Gujarat,AHMEDABAD,MANDAL,NAYAKPUR,234,234,0
Gujarat,AHMEDABAD,MANDAL,ODAKI,215,215,0
Gujarat,AHMEDABAD,MANDAL,RAKHIYANA,316,316,0
Gujarat,AHMEDABAD,MANDAL,RIBDI,437,437,0
Gujarat,AHMEDABAD,MANDAL,SHER,238,238,0
Gujarat,AHMEDABAD,MANDAL,SINAJ,319,319,0
Gujarat,AHMEDABAD,MANDAL,SITAPUR,259,259,0
Gujarat,AHMEDABAD,MANDAL,SOLGAM,274,274,0
Gujarat,AHMEDABAD,MANDAL,TRENT,781,781,0
Gujarat,AHMEDABAD,MANDAL,UGHROJ,285,285,0
Gujarat,AHMEDABAD,MANDAL,UGHROJPURA,162,162,0
Gujarat,AHMEDABAD,MANDAL,UKARDI,296,296,0
Gujarat,AHMEDABAD,MANDAL,VANPARDI,327,327,0
Gujarat,AHMEDABAD,MANDAL,VARMOR,363,363,0
Gujarat,AHMEDABAD,MANDAL,VASNA KUNPUR,211,211,0
Gujarat,AHMEDABAD,MANDAL,VINCHHAN,186,186,0
Gujarat,AHMEDABAD,MANDAL,VINZUVADA,220,220,0
Gujarat,AHMEDABAD,MANDAL,VITHLAPUR,514,514,0
Gujarat,AHMEDABAD,MANDAL,ZANZARAVA,26,26,0
Gujarat,AHMEDABAD,SANAND,ANADEJ,226,226,0
Gujarat,AHMEDABAD,SANAND,ANIYALI,105,105,0
Gujarat,AHMEDABAD,SANAND,BAKRANA,280,280,0
Gujarat,AHMEDABAD,SANAND,BHAVANPUR,37,37,0
Gujarat,AHMEDABAD,SANAND,BOL,136,136,0
Gujarat,AHMEDABAD,SANAND,CHANGODAR,312,312,0
Gujarat,AHMEDABAD,SANAND,CHARAL,135,135,0
Gujarat,AHMEDABAD,SANAND,CHEKHLA,152,152,0
Gujarat,AHMEDABAD,SANAND,CHHARODI,86,86,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BHANKODA,419,419,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BHONYNI,327,327,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BOSKA,158,158,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,CHHANIYAR,237,237,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,DABHSAR,83,83,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,DAMODARIPURA,65,65,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,DANGARVA,418,418,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,DEKAVADA,683,683,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,DETROJ,479,479,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,GHATISANA,69,69,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,GHELDA,84,84,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,GUNJALA,410,410,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,HATHIPURA,79,79,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,INDRAPURA,14,14,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,JASPURA,106,106,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,KANTRODI,37,37,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,KANZ,116,116,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,KOINTIYA,79,79,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,KUKVAV,200,200,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,MADRISANA,247,247,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,MOTA KARANPURA,47,47,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,MOTI RANTAI,190,190,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,NADISHALA,84,84,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,NATHPURA,58,58,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,ODHAV,62,62,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,PANAR,258,258,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,RAJPURA,302,302,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,RAMPURA,327,327,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,RUDATAL,364,364,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,SADATPURA,205,205,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,SANGPARA,75,75,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,SHIHOR,163,163,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,SHOBHASAN,273,273,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,SUJPURA,47,47,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,SUNVALA,258,258,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,UMEDPURA,66,66,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,VASNA (CHHANIYAR),168,168,0
Gujarat,AHMEDABAD,DHANDHUKA,ADVAL,694,694,0
Gujarat,AHMEDABAD,DHANDHUKA,AKRU,70,70,0
Gujarat,AHMEDABAD,DHANDHUKA,ANIYALI BHIMJI,179,179,0
Gujarat,AHMEDABAD,DHANDHUKA,BAJARDA,401,401,0
Gujarat,AHMEDABAD,DHANDHUKA,BHALGAMDA,18,18,0
Gujarat,AHMEDABAD,DHANDHUKA,CHHARODIYA,182,182,0
Gujarat,AHMEDABAD,DHANDHUKA,CHHASIYANA,214,214,0
Gujarat,AHMEDABAD,DHANDHUKA,FATTEPUR,219,219,0
Gujarat,AHMEDABAD,DHANDHUKA,FEDRA,546,546,0
Gujarat,AHMEDABAD,DHANDHUKA,GALSANA,687,687,0
Gujarat,AHMEDABAD,DHANDHUKA,GUNJAR,251,251,0
Gujarat,AHMEDABAD,DHANDHUKA,HARIPURA,3,3,0
Gujarat,AHMEDABAD,DHANDHUKA,JALIYA,278,278,0
Gujarat,AHMEDABAD,DHANDHUKA,JASKA,228,228,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,JIVAPURA,45,45,0
Gujarat,AHMEDABAD,DASKROI,PIRANA,315,315,0
Gujarat,AHMEDABAD,DASKROI,MUKTIPURA,157,157,0
Gujarat,AHMEDABAD,DASKROI,PASUNJ  NI MUVADI,175,175,0
Gujarat,AHMEDABAD,DASKROI,NANDEJ,52,52,0
Gujarat,AHMEDABAD,DASKROI,MOTACHHAPRA,71,71,0
Gujarat,AHMEDABAD,DASKROI,BIBIPUR,229,229,0
Gujarat,AHMEDABAD,DASKROI,KATHVADA(NAVRANGPURA),977,977,0
Gujarat,AHMEDABAD,DASKROI,SINGARVA,177,177,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,FATEPURA,98,98,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,NANI RANTAI,67,67,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,JETHIPURA,86,86,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,GAMANPURA,15,15,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,MARUSANA,120,120,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,RATANPURA,70,70,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,BHOYANIPURA,44,44,0
Gujarat,AHMEDABAD,DETROJ RAMPURA,NANA KARANPURA,45,45,0
Gujarat,AHMEDABAD,SANAND,DADUKA,132,132,0
Gujarat,AHMEDABAD,SANAND,DARAN,359,359,0
Gujarat,AHMEDABAD,SANAND,DODAR,255,255,0
Gujarat,AHMEDABAD,SANAND,FANGDI,266,266,0
Gujarat,AHMEDABAD,SANAND,GARODIYA,108,108,0
Gujarat,AHMEDABAD,SANAND,GODHAVI,510,510,0
Gujarat,AHMEDABAD,SANAND,GORAJ,355,355,0
Gujarat,AHMEDABAD,SANAND,HIRAPUR,148,148,0
Gujarat,AHMEDABAD,SANAND,IYAVA,222,222,0
Gujarat,AHMEDABAD,SANAND,JUDA,262,262,0
Gujarat,AHMEDABAD,SANAND,JUWAL,614,614,0
Gujarat,AHMEDABAD,SANAND,KALANA,173,173,0
Gujarat,AHMEDABAD,SANAND,KANETI,149,149,0
Gujarat,AHMEDABAD,SANAND,KHICHA,122,122,0
Gujarat,AHMEDABAD,SANAND,KHODA,45,45,0
Gujarat,AHMEDABAD,SANAND,KHORAJ,331,331,0
Gujarat,AHMEDABAD,SANAND,KODALIYA,94,94,0
Gujarat,AHMEDABAD,SANAND,KOLAT,293,293,0
Gujarat,AHMEDABAD,SANAND,KUNDAL,125,125,0
Gujarat,AHMEDABAD,SANAND,KUNVAR,189,189,0
Gujarat,AHMEDABAD,SANAND,LEKHAMBA,110,110,0
Gujarat,AHMEDABAD,SANAND,LODARIYAL,113,113,0
Gujarat,AHMEDABAD,SANAND,MAKHIYAV,109,109,0
Gujarat,AHMEDABAD,SANAND,MANIPUR,327,327,0
