Uttar Pradesh,AGRA,BARAULI AHIR,ITAURA,1023,195,828
Uttar Pradesh,AGRA,BARAULI AHIR,KABOOLPUR,821,134,687
Uttar Pradesh,AGRA,BARAULI AHIR,KAHRAI,668,397,271
Uttar Pradesh,AGRA,BARAULI AHIR,KAKRARI,764,243,521
Uttar Pradesh,AGRA,BARAULI AHIR,KAKUA,936,148,788
Uttar Pradesh,AGRA,BARAULI AHIR,KALAL KHERIA,443,234,209
Uttar Pradesh,AGRA,BARAULI AHIR,KALIKA NAGLA,511,246,265
Uttar Pradesh,AGRA,BARAULI AHIR,KARMANA MUSTKIL,747,501,246
Uttar Pradesh,AGRA,BARAULI AHIR,KAULAKHA,749,668,81
Uttar Pradesh,AGRA,BARAULI AHIR,KUAN KHERA,640,640,0
Uttar Pradesh,AGRA,BARAULI AHIR,KUNDOL,1553,1148,405
Uttar Pradesh,AGRA,BARAULI AHIR,KUTHAWATI,214,48,166
Uttar Pradesh,AGRA,BARAULI AHIR,LAKAVALI,1216,323,893
Uttar Pradesh,AGRA,BARAULI AHIR,LODHAI,620,110,510
Uttar Pradesh,AGRA,BARAULI AHIR,MAHUA KHERA,937,576,361
Uttar Pradesh,AGRA,BARAULI AHIR,MEHRA NAHARGANJ,425,3,422
Uttar Pradesh,AGRA,BARAULI AHIR,NADAUTA,663,13,650
Uttar Pradesh,AGRA,BARAULI AHIR,NAINANA-BRAHMAN,755,4,751
Uttar Pradesh,AGRA,BARAULI AHIR,NAUBARI,383,152,231
Uttar Pradesh,AGRA,BARAULI AHIR,PACHGAIN KHERA,1072,507,565
Uttar Pradesh,AGRA,BARAULI AHIR,PAWAWALI,225,54,171
Uttar Pradesh,AGRA,BARAULI AHIR,RAJRAI,307,307,0
Uttar Pradesh,AGRA,BARAULI AHIR,ROHTA,2907,498,2409
Uttar Pradesh,AGRA,BARAULI AHIR,SAIMARI,1115,279,836
Uttar Pradesh,AGRA,BARAULI AHIR,SALEMABAD,560,121,439
Uttar Pradesh,AGRA,BARAULI AHIR,SAMOGAR MUSTKIL,851,152,699
Uttar Pradesh,AGRA,BARAULI AHIR,SHYAMO,1125,109,1016
Uttar Pradesh,AGRA,BARAULI AHIR,TANORA NURPUR MUSTKIL,949,1,948
Uttar Pradesh,AGRA,BARAULI AHIR,TORA,302,197,105
Uttar Pradesh,AGRA,BICHPURI,ANGOOTHI,444,360,84
Uttar Pradesh,AGRA,BICHPURI,ARTAUNI,938,267,671
Uttar Pradesh,AGRA,BICHPURI,BAMRAULI AHIR,637,634,3
Uttar Pradesh,AGRA,BICHPURI,BARARA,2196,330,1866
Uttar Pradesh,AGRA,BICHPURI,BICHPURI,563,563,0
Uttar Pradesh,AGRA,BICHPURI,CHAUHATNA,490,490,0
Uttar Pradesh,AGRA,BICHPURI,DEHTORA,1948,79,1869
Uttar Pradesh,AGRA,BICHPURI,DEORETHA,884,82,802
Uttar Pradesh,AGRA,BICHPURI,GARHSANI,405,208,197
Uttar Pradesh,AGRA,BICHPURI,JAUPURA,532,89,443
Uttar Pradesh,AGRA,BICHPURI,KALWARI,1593,1234,359
Uttar Pradesh,AGRA,BICHPURI,KHALLAUWA,628,163,465
Uttar Pradesh,AGRA,BICHPURI,KHASPUR MUSTKIL,602,7,595
Uttar Pradesh,AGRA,BICHPURI,LAKHANPUR,563,157,406
Uttar Pradesh,AGRA,BICHPURI,LARAMADA,709,709,0
Uttar Pradesh,AGRA,BICHPURI,MANGHATAI,318,198,120
Uttar Pradesh,AGRA,BICHPURI,MIDHAKUR,1865,182,1683
Uttar Pradesh,AGRA,BICHPURI,MOHAMMADPUR,399,260,139
