188.2438536544712
BAJPUR BANKATI,478
BARKHARIYA,775
BASTHANWA,478
BISHUN NATH GAON,562
BOJHIYA,549
CHAFARIYA,861
CHAHALWA,790
CHAUDHARI GAON,447
GAURA PIPRA,584
GURH,894
HANSULIYA,647
HARKHAPUR,938
JALIM NAGAR,461
JHALA,661
JOGINIYA,747
KHARIYA,811
KUNDWA,795
LAUKAHI,553
MADHAWAPUR,559
MAJHARA,1139
MAJHAWA,489
MANGAURIYA,777
MIHI PURWA,747
DHANSARI,452
GANDARA,621
NAUBANA,647
NIDHI PURWA,652
PARGAHWA,456
PURAINA AMRIT PUR,639
RAY BOJHA,686
SAHONI,493
SEMARI GHATAHI,503
SEMARI MALMALA,705
SUJAULI,703
LAKHAIYA,477
ALLIPUR DARAUNA,467
BAUNDI,654
BISAWA,782
BUBKAPUR,486
DARMAPUR,500
DIKOLIYA,439
SIPAHIYA HULAS,450
TENDAWA ALPI MISRA,697
AKRAURA,449
ARKA PUR,560
GURCHAHI,458
HASUVAPARA,445
KASHI JOOT,573
PARNA,483
PAYAG PUR,752
KHALIDPUR,485
MAJHARA TAWKALI,2176
NANDWAL,490
SAHAWAPUR MAHIPAL SINGH,531
SARAI KAJI,466
SHARAD PARA,639
KATARNIYA,578
SACHAULI,662
SARSA,504
SHIV DAHA,973
SOHARIYAVA,767
BANGLA  CHAK,500
ALINAGAR KALAN,504
ARNAVA,1077
BARUHITEPRI,1102
BASANTA PUR,485
BAUNDI,1088
BELAMAKAN,820
CHOKSA HAR,1224
DELLAPURWA,634
EKGHRA,509
INTAHA,1513
JHALAN KALAN,501
KHAIRA KLAN,707
LAUKIHA,512
MAINANEVARIYA,609
MAJHA DARIYA KHURDA,966
MATERA KLAN,953
NAROTTAMPUR,974
PIPRI MAFI,608
RAMPURDOBHIYAHAR,1504
SOHBATIYA,1105
VITANIYA,1111
BASAUNA MAFI,521
BEHAT BHAYA,570
BHAKALA GOPALPUR,502
CHANDANPUR SIKARIA,464
CHAUKHDIYA,441
DAHAWA,607
DOKARI,755
GODAWA,523
GOPCHANDPUR,492
KATAHA,508
KHASHAHA MOHDPUR,1003
MIRZAPUR,444
NARAHAR GONDA,467
NEWADA,521
RAM PURWA,1075
RAMGADI,794
TINGAI,656
UDAWAPUR,495
BALA PAR,773
KHRAGURA JUNAB,474
PURAINA,443
RAJA PUR GIRANT,496
GHAREHREEN KADILPUR,782
BARIYA,3395
BHIKHA CHHAPRA,540
CHAK GIRDHAR,546
CHAKIYA,821
CHANDPUR,556
DALPATPUR,618
GANGAPUR,759
JAGDEVA,1176
KARMANPUR,473
KOTWA,1623
NAUKA GAON,561
SHRI NAGAR,1031
SHRIKANT PUR URF  NARAYANGHARH,1930
TALIBPUR,1051
BAGHAW,859
BALEUR,615
DUHI BHUSI,565
HARDATTPUR,690
KEWARA,779
KIRTUPUR,460
MAHARAJPUR,576
CHHAPRA SARIB,509
DUMERIA,490
GAYGHAT,958
GOPAL NAGAR,835
HADIHA KALA,948
HUSENABAD,709
JAMDHARWA,442
JHARKATAHA,605
KHARIKA,442
MOON CHHAPRA,512
SINGHI,589
AKHOP,923
BAHORWA KHURD,610
BAHUTA CHAK UPADHAYA,472
BHADAURA TARCHHAPAR,757
BHUARI,687
BHUJANI,642
BIGAH JAMIN BIGHA,543
BUDDHIPUR,594
CHAINPUR GULOURA,799
SONWANI,799
AAS CHAURA,476
ASEGA,671
BERUAAR BARI,2390
DHANOUTI,752
JANPUR MUDIYARI,544
MAIRITAR,1482
MAJHOS KHURD,510
MIDDHA,504
NARAINPUR,1038
RAJPUR,1267
SAHO DIH,553
SHAHPUR,859
SHIVRAMPUR,799
SUKHPURA,1525
SULTANPUR,828
SURYPURA,949
AUNDI,837
BASANWAR,527
BUDHAWA,574
CHHIBBI,549
DUMRI,456
HAJOULI,932
HASANPUR URF BACHHAIPUR,673
HATHOUDI,641
PARBATPUR,454
PINDHARA,671
SAKAR PURA,522
SARANGPUR,478
BIGAHI,605
DUDHAILA,521
CHANDADIH,730
CHANDAYAR WALIPUR,578
CHAROUAN,667
CHOUKIA,583
FARSATAR,995
HALDI RAMPUR,5334
JAJAULI,762
KHAIRA KHAS,753
KHUNTA,931
KUCHEHRA,627
KUSHHA RASIDPUR,785
LOHTA PACHDAURA,545
MOLNAPUR,447
PATOI,513
PIPROULI,1683
PREMRAZA SIYORI,456
RACHHAULI,1382
SASNA BAHADURPUR,608
SEMRI,721
SHAHPUR AFGA,1702
SHAHPUR TITIHA,733
SHEKHPUR,454
TANGUNIA,857
TELMA JAMALUDDINPUR,550
TURTIPAR,561
UBHANV,873
KUKURAHAN,443
KUREJI,1077
MATIHI,447
NAGPURA,983
PANDEYPUR (NAGPURA),572
SAWRA,800
TIKA DEWARI,833
VEERPUR,515
AKHAAR,1154
BAGHAULI,621
BALIPUR,591
BHUILI,540
DIULI,728
DUMARI,771
GHORAHARA,721
KACHHUWA,454
MOHAN CHHAPRA,712
RAMPUR TI TI HI,572
SEMARI,588
SHEETAL DAVANI,866
SHER,1040
SHIVPUR DIYAR NUMBERY,3724
SUREMANPUR,461
AMDARIA,767
BADANPURA,745
BAHADURPUR KARI,871
BHIKHAMPUR,446
CHANDPUR,693
DAMODARPUR,653
DEHALUPUR,630
DHANVATI DHURA,539
DHANWATI SALEM,585
EKAWARI KHAS,675
FEFANA,691
GARHWAR,480
JANAUPUR,648
JIGANI KHAS,553
BASUDEWA,508
BHAROULI,1959
CHAURA,535
DAULATPUR,574
DULARPUR,591
FIROZPUR,598
KARO,1076
KATHARIYA,709
KULHARIA,609
MAHREO,504
NARAYANPUR,677
PIPARA KALAN,729
SALEMPUR,530
SARAI KOTA,972
SENDURIA,527
SHRAWANPUR,657
SOHAON,633
SUJAYAT,595
TUTUWARI,485
KADSAR,634
KHARICHA,907
KOPWA,493
KOTAWA,588
MANIYAR,1362
MITHAWAR,664
NARAIN PALI,510
NARAINPUR,1023
NAWADA,909
PARIVA,492
THUMBHA UTTAM,578
SIHANCHOUR KHURD,812
SINGH PUR,526
TRIKALPUR,1309
BAHERI,443
BASANTPUR,762
BHARATPURA,474
CHANDUKI,439
CHERUIA,519
DEOKALI,545
DHARHARA,685
GOTHAVALI,1228
HAIBATPUR,462
JIRA BASTI,904
KARNAI,757
MIDDHA,868
NARAHI,441
PREMCHAK URF BAHERI,776
RAMPUR CHIT,1636
TIKHAMPUR,499
VAINA,732
BADA GAON,537
BADSARI JAGIR,675
BAHDURA,643
BALUPUR,627
CHHITOONI,766
DEGHEDA,472
DHASKA,458
HATHOUJ,717
JIGIRISAR,1444
KAJIPUR,649
KAKAR GHATTA KHAS,461
KHARID,1036
MANIKPUR,674
MUSTAFABAD,536
NIPNNIA,463
PILUE,953
PURU SHOTIM PATTI,588
RAMPUR,804
RIGAWAN,589
SARWAR KAKAR GHATTI,558
SULTANPUR,1314
VIKRAMPUR WEST,830
BHOJAPUR,1234
CHAND DIAR,1770
DALAN CHHAPRA,1123
IBARAHIMABAD NOABARAR,817
IBARAHIMABAD UPARWAR,3625
KODAHARA UPARWAR,730
MURLI CHHAPRA,1261
RAMPUR,566
SHIVPUR URF KARAN CHHAPRA,639
SONBARSA,3387
SONKI BHAT,575
SRIPATIPUR,690
SURYA BHANPUR,666
ABDULPUR MADARI,573
ARIPUR SARAYA,537
AUTROULI KARMOUTA,473
AWARAI KALA,477
BABHNOULI,456
BADSARA SALEMPUR,670
BARWARATTI PATTI,776
BHIMPURA NO.1 T. BAREWA,587
BIHRAHARPUR,714
DEODHIA,542
INDASO,533
INDOULI MALKOULI,518
JAMUAON KHANPUR,713
JURANPUR,638
KAITHI KHATIMPUR,517
KARIMPUR,677
KARNI,623
KASOUNDER,864
KHANWAR NAVADA,464
KHARI,488
KHARUAON,565
KOTHIYA,457
MALAP HARSAN PUR,918
MALIPUR,574
NAGRA,1903
NIKASI,591
PADSARA JURAN,449
REKUANASIRPUR,474
RUPWAR BHAGWANPUR,483
SONAPALI,468
TARI BADA GAON,2505
TIRNAI MOULA RAI,815
BHATI,483
DUHA BIHRA,3328
JAJAULI,455
KATHOODA,751
KOTH,694
LILKAR,643
NARHAMI TURK BALLIA,656
NAWA NAGAR,543
SISOTAR,1226
SIWAN KALA,1327
KHADASARA,939
KHEJURI,858
KIKODHA,717
PAHRAJPUR,516
PAKDI,451
PANDAH,729
PUR,1634
ATARSUWAKALA,659
ATHILA,637
BASTOURA,461
SULTANPUR,959
CHANDRVAR DOUGOULI,535
KAMTAILA,780
KATAYA,569
KHARASARA,501
KUREM,505
MADHOPUR,591
MIRZAPUR,459
MOTIRA,545
MUDEDA,778
MUSTFABAD,449
NAGAHAR,3049
NAGPUR,658
NARNI,557
PATNA,567
PRADHANPUR,787
RASRA BAHARI,483
ROHNA,493
SABBALPUR SILAHAT,720
SARAY BHARATI,1132
SAVRUPUR,495
ARARPAKAR,616
BALRAMPUR(RURAL),1411
BHAGWANPUR,456
BHIKHPUR,592
BIRAHIMPUR,608
BISHUNAPUR,445
DHONDHARI,461
GAINJAHWA,443
GANGAPUR BANKI,632
GANGAPUR LAKHNA,552
GHUGHULPUR,479
KANDBHARI,486
AURAHWA,482
BARGADWA SAIF,840
BHAGWANPUR KODER,443
KHAJURIA,539
LILWA,451
MAHADEO MISRA,591
NARAYAN PUR,467
RAGHAVPUR,503
RAMPURBANGHUSRA,851
RONWARI,695
SIRSIA,667
AILARA,523
BAUDIHAR,673
SAMRAHNA,482
AHIRAULI BUJURG,446
ALLAUDDINPUR,454
BAIRIA SURJANPUR,689
BASAWAN BANKAT,444
DATALOOPUR,481
GWALIOR GRINT,633
DUDHRA,516
GAJPUR GRINT,664
HUSAINABAD GRINT,831
ITAI RAMPUR,3507
MAGAIPUR,535
NARAYANPUR,475
PERSAUNA,458
PIRAILA MAFI,565
TERHAWA TAPPA VANK,1297
BAGHISHEER,461
BHADUWA SHANKER NAGER,474
GAINSARI,515
ITAI ABDULLAH,685
KISHUNPUR GRINT,1426
MUBARAKPUR,476
NAYA NAGER,457
RAMPUR GRINT,940
SARAI KHAS,810
SOMERAHA,668
VISHUNPUR KHARAHNA,461
AGAYA BUJURG,1052
PIPRA,517
TURKAULIYA,494
BIRPUR,521
CHAUDHARI DIH,953
DEOPURA,459
GUGAULI KHURD,460
HARRAIYASAT GHARWA,714
CHAMAROOPUR,916
GAUR  RAMWAPUR,545
GAYDEEH,515
GIDHAUR,499
GOMADI,884
KOLHUAI BINAUNI,568
PIPRARAMCHANDER,615
SHIVPUR MAHANTH,623
BHANGHA KALAN,768
LALIA,571
MANGARA KOHAL,603
MATHURA,515
RATANPUR,464
BISHUNPUR KHAIRAHNIA,484
DANDAV,447
GULRIHA HISAMPUR,522
HARHATA,442
JADDAPUR,566
JAINAGRA,734
KANHARA,443
KHAIRA,523
KHAIRHANIYA,445
LAL NAGAR,482
MAHARAJ GANJ,676
MIRJAPUR,504
MUDILA,1074
PIPRAHWA VISHANPUR,491
RAZWAPUR,478
REHRA,582
SEO CHARAN DIH,473
SIKTIHWA,478
BARHRA BHITHAURA,461
BASUPUR,622
BHAIRAMPUR,522
MAHUA DHANI,904
MANA PAR BAHERIA,735
PIPRA RAM,504
UTRAULA RURAL,866
AUGASI,510
BABERU DEHAT,711
HARDOULEE,2139
MARKA,444
MURWAL,640
PALHREE,628
PINDARAN,901
PISTA,584
CHAHITARA,569
GUREH,591
JARI,664
KANWARA,705
MAHOKHAR,816
PACHANEHI,538
SHINGH PUR,1316
UTARWAN,627
ADARI,488
AMARA,520
GADARIYA,451
ICHHAWAR,472
JASPURA,1081
JHANJHARI,491
SABADA,549
SINDHAN KALAN,467
ENGUVA,989
KAMASIN,661
LOHARA,462
MAU,1123
MUSEEVAN,877
PACHHAHAN,555
BACHHEI,491
BAROKHAR BUZURG,738
BARSANDA KHURD,565
TINDWARA,500
AKONA,453
BAGHA,649
BALLAN,747
BHADAWAL,586
BHADEHDU,512
CHAUNSARH,788
FUNFUDEE,441
KAIREE,733
KORRAHEE,647
KULLU KHERA,835
LAULI TEAKA MAU,547
ORAN (RURAL),1472
RANIPUR,914
HASTAM,474
MASURI,675
NAGNEDHI,613
PAGNARA,633
RISAURA,456
ATARRA (RURAL),2001
BADOUSA,775
DADHWA MANPUR,591
DUBARIYA,803
GUDHA KALAN,737
JAMAWARA,790
KARATAL,540
LAHURETA,514
LUDHOURA,445
MAHUTA,544
MUKERA,475
NAHARI,510
NASENI,530
NAUGAWAN,718
ORAHA,508
PALHAREI,541
PARASAHAR,449
PIPARHARI,460
POUHAR,464
SADHA,1170
TARAHATI KALINZAR,603
TERA(B),521
TURRA,962
ARSAUNDA,612
BENDA,491
GOKHRAHI,613
JAUHARPUR,543
KHAPTIHA KALAN,446
LAUMAR,479
MUNGUS,554
NARI,627
PAILANI,995
PARSAUNDA,927
AHAMAD PUR,728
ASANA,624
BARELA NARAYANPUR,537
BHAWANIYA PUR,500
BHAWANIYAPUR KHEOLI,733
CHAURI ALADASPUR,505
CHHANDVAL,773
DEVKALI,493
DHARAULI,609
DHUNAULI THAKURAN,466
DIGASARI,460
DILONA,568
DHANAULI KHAS,489
GORPUR,455
HAKAMI,564
LALPUR RAJPUR,445
MALINPUR,597
MAU,485
SADULLA PUR,845
SHAHPUR  MURARPUR,483
SHAKOLI,491
SILHAUR,491
SANAULI,1911
SUPA MAU,570
SURAJPUR,1176
TANDA,500
THORTHIA,518
TIKRA,633
UMARPUR RAISAHAB,583
BAHADUR PUR,474
BASTI,465
CHECHRUA,466
DARA PUR,575
DARAHARA,525
DAUD PUR,462
GADIYA,818
GOKUL PUR,596
JAHANGIRABAD,591
MOHAMMADPUR,559
MOHIUDDINPUR,754
NIGRI,1015
PARA KHANDAULI,611
SURSANDA,746
CHATONI,477
DEDIYA,649
HAZIPUR SHYAM NAGAR,467
JAMLA PUR,554
JARGAVA,608
KOPWA,490
KOTHI,1561
MADARPUR ROSANJAMAK,612
MEERA PUR,1133
MOTIKPUR,694
PANDRAWA,658
SADULLA PUR,484
SARAI MEER,515
SEMRAWA,901
SEMRI,715
BANGAWAN,548
GHAZIPUR,1358
HADAHA,528
KAYAM PUR,585
KUSAFAR,832
MAGHRAURA,444
MEENNAGAR,451
TEDWA,1046
UCHITA,526
USMAN PUR,579
BADOSARAI,541
BARAULIA,453
BIRAULI,568
CHAUKHANDI,475
DARGAPUR,439
HAMIDNAGAR,621
KATKA,463
KHAJURIHA,441
KHALSA PUR,543
KINTOOR,1046
KITHURI,715
MAHMOODA BAD,590
RAMPUR BHAWANI PUR,1748
SAIDANPUR,1135
SHEKH PUR TUTARU,505
BABURI GAON,730
KHEVLI,753
AMHIYA,528
DHEMA,538
HAJIPUR,489
BELAHARI KILA,484
AMMRAIGAON,577
BALLOPUR,750
BASANTPUR,498
BASAOLI,490
BHAIRAMPUR,483
BIJHALA,477
BINDAURA DHARTHARIYA,529
DAULATPUR,560
DOHAI,565
DURGAPUR NAUBASTA,439
FIROJPUR,503
IBRAHIMPUR,493
KANDARWALKHURD,440
MOHAMMADPUR  KHALA,496
MOHSANDI,454
PARA,750
KONDRI,506
MAHMOODABAD,541
NARAIN BHARI,566
PAHARPUR KUTULUPUR,505
RASOOLPUR KIDWAI,761
SALAHA NAGAR,575
SHAVPUR,510
SIPAHIYA,495
TIKARIYA,456
TINDOLA,679
TIPHARA,561
BHAGAULI,518
BHAISURIYA MUJAHIDPUR,742
PATONJA,453
RAMPUR TELYANI,480
SAILAKJALALPUR,501
SURATGANJ,1344
TANDA,492
VISHUNPUR,500
AKHIYA PUR,447
BAHUTA,728
DHUNDIPUR,446
LAAHI,1268
FATEHPUR DEHAT,630
GORA KARAUNDI,602
HAIDERGANJ,453
MOHMMADIPUR,453
RALBHARI,471
SADRAPUR,452
SALEMPUR,571
SHAILE KEERATPUR,510
SIHALI,909
TEDWA NANKARI,460
AHIRGAON,452
ANSARI,724
BARA,477
BHIKRA,606
CHOBISI,571
DATAOLICHANDA,655
ISLAMPUR,718
JAMINHUSENABAD,711
JASEPUR,445
KAMELA,639
KOLAWA,617
MAKAN PUR,515
MANJHAR,460
POKHARA,1327
RAM NAGAR,509
SARAI PANDEY,514
SHAHWAR,592
SHIV NAM,512
TEJWA PUR,459
GONDA,586
RAULI,585
ROHNA MIRAPUR,832
SHARIFABAD,648
THALWARA,691
TIKARHUVA,518
UMARWAL KRISIYA,472
ABDULLA PUR,453
BADIPUR,483
BALCHHAT,838
BARAULI MALIK,607
BHANMAU,449
CHAKSAR,499
GALA MAU,553
HARAKH,554
IBRAHIMABAD,1014
KARIMABAD   MALAULI,536
MOHANA,489
MIRZA PUR,595
PANDARA,607
SETH MAU,918
SULTANPUR,485
TEERGAON,503
TERA,467
TIKRA USMA,455
AKBAR PUR  DHANETI,541
AMBAUR,554
BANSA,1119
BARA GAON,928
BHAYARA,513
BUDHWARA,573
DADRA,1004
LAKSHBER BAJAHA,843
MASAULI,898
PALHARI,625
RASAULI,945
REHRA MAU,695
SAFDARGANJ,707
SHAHPUR,577
UDHAULI,1771
ANWARI,520
ATAHARA,593
ODARIYA,594
BADDUPUR,491
BAHRAULI,944
BAINATEEKARHAR,486
BAJGAHANI,636
BHADRAS,907
BUDHANA,509
CHHILANGWA,518
DARAWAN,660
DHORHARA,691
DINPANAH,748
GHUNGHTER,926
HASUAPARA,558
JAMOLIYA,464
KHINJHANA,973
KODRI GOPALPUR,516
KURSI,796
MALLANWA,515
MOHSAND,1316
NINDURA,1177
PARWAR BHARI,441
PINDSANWA,595
SAINDER,656
SINGTARA,619
BANS GAON,574
BELKHARA,464
FATAPUR KALA,443
HANSAUR,510
KASBA ICHAOLI,1753
KHETASARAI,448
MANGRORA,523
PARSANWAL,553
SIKRJIWAL,446
SUKHIPUR,502
TIKARI,443
UDAIMAU,576
ANOOP GANJ,552
BADANPUR,722
BINDAURA PARASPUR,450
DATAULI,442
GOBRAHA,525
KINHAULI,545
MALOLI,679
NAHAMAU,725
PARA,651
ROTI GAON,516
SILOTA,612
TRILOKPUR,624
VICHLAKHA,464
AAMSERUVA,457
ACHKAMAU,460
BIBIPUR,694
BHARSAWAN,450
MUGALPUR,632
NAUGAWAN BHIRAMNAN,446
RAJPUR KALAN,573
SHIVPURI,1105
BALLIA,489
CHURAI DALPATPUR,469
DHANETA,445
BANARI,512
BHAHANPUR,964
BHEEMPUR,441
CHAMPATPUR,455
DEVCHARA,668
HARIRAMPUR,463
KARPIA KHAS,486
MAJHOLA,475
SHAMASHPUR,483
TILMAS,656
NAURANGPUR,456
RAMPUR BUZURG,457
SENDHA,543
ID JAGIR,626
LADPUR USMANPUR,465
PANUA,565
GIRDHARPUR,650
RURKI,444
BARSERA SIKANDARPUR,613
DHILWARI,449
MANAUNA,520
RAM NAGAR,1000
UTARASIA MOHLIYA,455
JAWEDA JAWEDI,774
KHOLADIA,536
UDAYBHANPUR URF ANANDPUR,1000
BAIRAMNAGAR,509
BEWEL BARKATPUR,630
BUDHAULI,480
KHATELI,491
KESARPUR,744
MOHENPUR,491
BAHADURGANJ,534
DHHAKIA,505
BAKAINIYA,558
GOPALPUR,571
JERH,446
KARPIYA,472
LONGPUR,463
NAGRIA KALA,577
PACHOMI,677
PANDHERA,520
RAMPURIYA ILAKA TAKHARI,476
SAHAHPUR    BANIYAN,475
AGRAS,527
KULCHHA,477
KURTARA,623
MARHAULI,513
GAUNTARA MUSTAKIL,523
ITAWA SUKHDEVPUR,457
KARELI,615
KARONDA,522
KIARA MUSTQIL,439
UMARSIA,810
AKHA MUSTKIL,527
BHEEMLAUR RASULPUR,441
DHAKA,503
GAINEE,701
GURGANWA AHATMALI,477
GURGANWAMUSTKIL,1214
ALIGANJ,1371
KEDONA,533
KHAILAMDEH JAGEER,750
KHANGAWA SHYAM,570
KUNDARIA FAIJULLAPUR,754
MAJHGAWAN,674
MANDORAA,495
KISHUNPUR,475
NAND NAGAR,508
MAHSO KHAS,1060
SHRIPALPUR,829
ARAJI DUHI DHARMUPUR MUSTAHKAM,549
BAIRAGAL,616
BEMAHARI,442
MASHA,442
KALWARI MUSTAKHAM,557
NAGAR KHAS,1070
PIPRA KHASH,745
BANTIKRA,615
BHANPUR,661
DHAWAI,608
RANIPUR LAD,457
BELGHAT,507
BELWARIYA JANGAL,842
BODAWAL,738
CHANDUA MAHRAI,496
GHUGHSA,446
KARAH PITHIA,511
KHORIYA,580
LODHAWA,556
NARKHORIA,592
PARSA KHURD BUJURG URF DARIAPU,816
TUSAIL,457
DANDWAPANDAY,447
HARDI KHAS,525
KURDA,611
PAGAR KHASH,511
THARAULI,448
BAKSAR,453
MUGRHA,446
PAIDA,459
AAMA 3RD,495
AJGAIWA JANGAL,1069
AMARAULI SHUMALI,1117
AURH JANGAL,472
GANESHPUR,2450
KATRA BUZURG,439
PIPRA,443
TELIYADEEH,450
BARHNI,535
SEHAMO,505
JAMDA SHAHI,511
POKHRA,472
BANPUR,808
GAYGHAT,690
GAURADHUNDHA,448
RASOOLPUR,459
